sale_id,order_id,date_key,customer_key,product_key,location_key,Sales,Quantity,Discount,Profit
581,CA-2015-132906,592,231,510,2,51.52,4,0.0,1.5456
581,CA-2015-132906,592,231,510,4,51.52,4,0.0,1.5456
581,CA-2015-132906,592,231,510,14,51.52,4,0.0,1.5456
581,CA-2015-132906,592,231,510,26,51.52,4,0.0,1.5456
581,CA-2015-132906,592,231,510,63,51.52,4,0.0,1.5456
581,CA-2015-132906,592,231,510,142,51.52,4,0.0,1.5456
582,CA-2017-145233,1399,232,35,77,470.376,3,0.2,52.9173
583,CA-2017-145233,1399,232,511,77,105.584,2,0.2,9.2386
584,CA-2017-145233,1399,232,96,77,31.152,3,0.2,3.5046
585,CA-2017-145233,1399,232,512,77,6.783,7,0.7,-4.7481
586,CA-2017-145233,1399,232,145,77,406.368,4,0.2,30.4776
587,CA-2015-128139,526,233,370,127,70.98,1,0.0,4.9686
588,CA-2015-128139,526,233,513,127,294.93,3,0.0,144.5157
589,US-2016-156986,780,234,514,161,84.784,2,0.2,-20.1362
590,US-2016-156986,780,234,515,161,20.736,4,0.2,7.2576
591,US-2016-156986,780,234,443,161,16.821,3,0.7,-12.8961
592,US-2016-156986,780,234,516,161,10.368,2,0.2,3.6288
593,CA-2014-135405,7,235,517,162,9.344,2,0.2,1.168
594,CA-2014-135405,7,235,199,162,31.2,3,0.2,9.75
595,CA-2014-131450,209,236,518,89,76.12,2,0.0,22.0748
595,CA-2014-131450,209,236,518,143,76.12,2,0.0,22.0748
595,CA-2014-131450,209,236,518,189,76.12,2,0.0,22.0748
596,CA-2014-131450,209,236,363,89,1199.976,3,0.2,434.9913
596,CA-2014-131450,209,236,363,143,1199.976,3,0.2,434.9913
596,CA-2014-131450,209,236,363,189,1199.976,3,0.2,434.9913
597,CA-2014-131450,209,236,290,89,445.96,5,0.2,55.745
597,CA-2014-131450,209,236,290,143,445.96,5,0.2,55.745
597,CA-2014-131450,209,236,290,189,445.96,5,0.2,55.745
598,CA-2014-131450,209,236,519,89,327.76,8,0.0,91.7728
598,CA-2014-131450,209,236,519,143,327.76,8,0.0,91.7728
598,CA-2014-131450,209,236,519,189,327.76,8,0.0,91.7728
599,CA-2016-120180,894,237,520,12,11.632,2,0.2,1.0178
599,CA-2016-120180,894,237,520,64,11.632,2,0.2,1.0178
599,CA-2016-120180,894,237,520,75,11.632,2,0.2,1.0178
599,CA-2016-120180,894,237,520,106,11.632,2,0.2,1.0178
600,US-2016-100720,896,238,521,12,143.982,3,0.4,-28.7964
600,US-2016-100720,896,238,521,64,143.982,3,0.4,-28.7964
600,US-2016-100720,896,238,521,75,143.982,3,0.4,-28.7964
600,US-2016-100720,896,238,521,106,143.982,3,0.4,-28.7964
601,US-2016-100720,896,238,522,12,494.376,4,0.4,-115.3544
601,US-2016-100720,896,238,522,64,494.376,4,0.4,-115.3544
601,US-2016-100720,896,238,522,75,494.376,4,0.4,-115.3544
601,US-2016-100720,896,238,522,106,494.376,4,0.4,-115.3544
602,US-2016-100720,896,238,508,12,5.84,2,0.2,0.73
602,US-2016-100720,896,238,508,64,5.84,2,0.2,0.73
602,US-2016-100720,896,238,508,75,5.84,2,0.2,0.73
602,US-2016-100720,896,238,508,106,5.84,2,0.2,0.73
603,CA-2014-149958,67,239,523,86,142.776,1,0.2,17.847
604,CA-2014-149958,67,239,287,86,45.696,3,0.2,5.1408
605,CA-2014-149958,67,239,388,86,7.218,3,0.7,-5.5338
606,CA-2014-149958,67,239,382,86,43.188,4,0.7,-31.6712
607,CA-2014-149958,67,239,524,86,131.904,3,0.2,47.8152
608,US-2014-105767,134,240,525,12,3.282,2,0.7,-2.6256
608,US-2014-105767,134,240,525,64,3.282,2,0.7,-2.6256
608,US-2014-105767,134,240,525,75,3.282,2,0.7,-2.6256
608,US-2014-105767,134,240,525,106,3.282,2,0.7,-2.6256
609,US-2014-105767,134,240,458,12,21.168,9,0.2,2.3814
609,US-2014-105767,134,240,458,64,21.168,9,0.2,2.3814
609,US-2014-105767,134,240,458,75,21.168,9,0.2,2.3814
609,US-2014-105767,134,240,458,106,21.168,9,0.2,2.3814
610,US-2014-105767,134,240,526,12,55.188,2,0.4,-10.1178
610,US-2014-105767,134,240,526,64,55.188,2,0.4,-10.1178
610,US-2014-105767,134,240,526,75,55.188,2,0.4,-10.1178
610,US-2014-105767,134,240,526,106,55.188,2,0.4,-10.1178
611,CA-2016-161816,819,241,350,78,369.576,3,0.2,41.5773
611,CA-2016-161816,819,241,350,163,369.576,3,0.2,41.5773
611,CA-2016-161816,819,241,350,177,369.576,3,0.2,41.5773
612,CA-2016-161816,819,241,527,78,15.712,4,0.2,5.6956
612,CA-2016-161816,819,241,527,163,15.712,4,0.2,5.6956
612,CA-2016-161816,819,241,527,177,15.712,4,0.2,5.6956
613,CA-2016-121223,953,242,528,12,8.448,2,0.2,2.64
613,CA-2016-121223,953,242,528,64,8.448,2,0.2,2.64
613,CA-2016-121223,953,242,528,75,8.448,2,0.2,2.64
613,CA-2016-121223,953,242,528,106,8.448,2,0.2,2.64
614,CA-2016-121223,953,242,529,12,728.946,9,0.4,-157.9383
614,CA-2016-121223,953,242,529,64,728.946,9,0.4,-157.9383
614,CA-2016-121223,953,242,529,75,728.946,9,0.4,-157.9383
614,CA-2016-121223,953,242,529,106,728.946,9,0.4,-157.9383
615,CA-2017-138611,1382,243,224,164,119.94,10,0.4,15.992
616,CA-2017-138611,1382,243,530,164,3.648,2,0.7,-2.7968
617,CA-2017-117947,1294,244,531,24,40.48,2,0.0,15.7872
617,CA-2017-117947,1294,244,531,30,40.48,2,0.0,15.7872
617,CA-2017-117947,1294,244,531,46,40.48,2,0.0,15.7872
617,CA-2017-117947,1294,244,531,165,40.48,2,0.0,15.7872
618,CA-2017-117947,1294,244,532,24,9.94,2,0.0,3.0814
618,CA-2017-117947,1294,244,532,30,9.94,2,0.0,3.0814
618,CA-2017-117947,1294,244,532,46,9.94,2,0.0,3.0814
618,CA-2017-117947,1294,244,532,165,9.94,2,0.0,3.0814
619,CA-2017-117947,1294,244,533,24,107.424,9,0.2,33.57
619,CA-2017-117947,1294,244,533,30,107.424,9,0.2,33.57
619,CA-2017-117947,1294,244,533,46,107.424,9,0.2,33.57
619,CA-2017-117947,1294,244,533,165,107.424,9,0.2,33.57
620,CA-2017-117947,1294,244,534,24,37.91,1,0.0,10.9939
620,CA-2017-117947,1294,244,534,30,37.91,1,0.0,10.9939
620,CA-2017-117947,1294,244,534,46,37.91,1,0.0,10.9939
620,CA-2017-117947,1294,244,534,165,37.91,1,0.0,10.9939
621,CA-2017-117947,1294,244,140,24,88.02,3,0.0,27.2862
621,CA-2017-117947,1294,244,140,30,88.02,3,0.0,27.2862
621,CA-2017-117947,1294,244,140,46,88.02,3,0.0,27.2862
621,CA-2017-117947,1294,244,140,165,88.02,3,0.0,27.2862
622,US-2014-111171,349,245,535,27,8.69,5,0.8,-14.773
622,US-2014-111171,349,245,535,37,8.69,5,0.8,-14.773
622,US-2014-111171,349,245,535,156,8.69,5,0.8,-14.773
623,CA-2015-138009,671,246,536,166,301.96,2,0.0,87.5684
624,CA-2015-138009,671,246,537,166,555.21,5,0.1,178.901
625,CA-2015-138009,671,246,538,166,523.48,4,0.0,130.87
626,CA-2015-138009,671,246,31,166,161.82,9,0.0,46.9278
627,CA-2017-163020,1322,247,539,24,35.56,7,0.0,12.0904
627,CA-2017-163020,1322,247,539,30,35.56,7,0.0,12.0904
627,CA-2017-163020,1322,247,539,46,35.56,7,0.0,12.0904
627,CA-2017-163020,1322,247,539,165,35.56,7,0.0,12.0904
628,CA-2017-153787,1203,248,540,6,97.16,2,0.0,28.1764
628,CA-2017-153787,1203,248,540,60,97.16,2,0.0,28.1764
628,CA-2017-153787,1203,248,540,61,97.16,2,0.0,28.1764
629,CA-2017-133431,1415,96,541,10,15.24,5,0.2,5.1435
629,CA-2017-133431,1415,96,541,35,15.24,5,0.2,5.1435
629,CA-2017-133431,1415,96,541,95,15.24,5,0.2,5.1435
630,CA-2017-133431,1415,96,251,10,13.23,3,0.0,6.0858
630,CA-2017-133431,1415,96,251,35,13.23,3,0.0,6.0858
630,CA-2017-133431,1415,96,251,95,13.23,3,0.0,6.0858
631,US-2016-135720,1044,249,542,43,243.384,3,0.2,-51.7191
632,US-2016-135720,1044,249,543,43,119.8,5,0.2,29.95
633,US-2016-135720,1044,249,544,43,300.768,4,0.2,30.0768
634,CA-2017-144694,1331,206,545,124,17.88,3,0.2,2.4585
634,CA-2017-144694,1331,206,545,230,17.88,3,0.2,2.4585
634,CA-2017-144694,1331,206,545,329,17.88,3,0.2,2.4585
635,CA-2017-144694,1331,206,513,124,235.944,3,0.2,85.5297
635,CA-2017-144694,1331,206,513,230,235.944,3,0.2,85.5297
635,CA-2017-144694,1331,206,513,329,235.944,3,0.2,85.5297
636,CA-2015-168004,616,250,546,167,392.94,3,0.0,43.2234
637,US-2016-123470,926,251,547,43,18.882,3,0.7,-13.8468
638,US-2016-123470,926,251,548,43,122.328,3,0.2,12.2328
639,CA-2016-115917,841,47,222,168,1049.2,5,0.0,272.792
640,CA-2016-115917,841,47,549,168,15.424,4,0.2,5.0128
641,CA-2016-147067,1051,252,550,40,18.84,3,0.0,6.0288
642,CA-2017-167913,1275,253,551,169,330.4,2,0.0,85.904
643,CA-2017-167913,1275,253,552,169,26.25,7,0.0,12.6
644,CA-2017-106103,1225,254,219,170,132.52,4,0.0,54.3332
644,CA-2017-106103,1225,254,466,170,132.52,4,0.0,54.3332
645,US-2017-127719,1266,70,553,171,6.48,1,0.0,3.1752
646,CA-2017-126221,1428,255,554,135,209.3,2,0.0,56.511
647,CA-2016-103947,792,122,555,172,31.56,5,0.2,9.8625
648,CA-2016-103947,792,122,556,172,30.144,2,0.2,3.0144
649,CA-2016-160745,1044,256,347,173,14.8,4,0.0,6.068
650,CA-2016-160745,1044,256,174,173,302.376,3,0.2,22.6782
651,CA-2016-160745,1044,256,557,173,316.0,4,0.0,31.6
652,CA-2016-132661,995,257,68,24,379.4,10,0.0,178.318
652,CA-2016-132661,995,257,68,30,379.4,10,0.0,178.318
652,CA-2016-132661,995,257,68,46,379.4,10,0.0,178.318
652,CA-2016-132661,995,257,68,165,379.4,10,0.0,178.318
653,CA-2017-140844,1234,154,63,24,97.82,2,0.0,45.9754
653,CA-2017-140844,1234,154,63,30,97.82,2,0.0,45.9754
653,CA-2017-140844,1234,154,63,46,97.82,2,0.0,45.9754
653,CA-2017-140844,1234,154,63,165,97.82,2,0.0,45.9754
654,CA-2017-140844,1234,154,558,24,103.12,8,0.0,10.312
654,CA-2017-140844,1234,154,558,30,103.12,8,0.0,10.312
654,CA-2017-140844,1234,154,558,46,103.12,8,0.0,10.312
654,CA-2017-140844,1234,154,558,165,103.12,8,0.0,10.312
655,CA-2016-137239,933,258,559,48,113.552,2,0.2,8.5164
656,CA-2016-137239,933,258,560,48,3.318,2,0.7,-2.6544
657,CA-2016-137239,933,258,561,48,134.288,2,0.2,45.3222
658,US-2016-156097,961,259,448,174,701.372,2,0.3,-50.098
659,US-2016-156097,961,259,69,174,2.308,2,0.8,-3.462
659,US-2016-156097,961,259,1487,174,2.308,2,0.8,-3.462
660,CA-2015-146563,575,91,523,175,999.432,7,0.2,124.929
661,CA-2015-146563,575,91,562,175,724.08,14,0.2,-135.765
662,CA-2015-146563,575,91,115,175,918.785,5,0.3,-118.1295
663,CA-2015-146563,575,91,110,175,2.724,3,0.8,-4.2222
664,CA-2016-123666,786,260,198,24,459.95,5,0.0,18.398
664,CA-2016-123666,786,260,198,30,459.95,5,0.0,18.398
664,CA-2016-123666,786,260,198,46,459.95,5,0.0,18.398
664,CA-2016-123666,786,260,198,165,459.95,5,0.0,18.398
665,CA-2016-143308,1007,117,111,176,10.74,3,0.0,5.2626
666,CA-2017-132682,1223,261,563,78,23.76,3,0.2,2.079
666,CA-2017-132682,1223,261,563,163,23.76,3,0.2,2.079
666,CA-2017-132682,1223,261,563,177,23.76,3,0.2,2.079
667,CA-2017-132682,1223,261,260,78,85.056,3,0.2,28.7064
667,CA-2017-132682,1223,261,260,163,85.056,3,0.2,28.7064
667,CA-2017-132682,1223,261,260,177,85.056,3,0.2,28.7064
668,CA-2017-132682,1223,261,564,78,381.576,3,0.2,28.6182
668,CA-2017-132682,1223,261,564,163,381.576,3,0.2,28.6182
668,CA-2017-132682,1223,261,564,177,381.576,3,0.2,28.6182
669,CA-2014-156314,347,262,565,178,30.36,5,0.2,8.7285
670,US-2017-106663,1224,247,566,27,23.976,3,0.6,-14.3856
670,US-2017-106663,1224,247,566,37,23.976,3,0.6,-14.3856
670,US-2017-106663,1224,247,566,156,23.976,3,0.6,-14.3856
671,US-2017-106663,1224,247,567,27,108.925,1,0.5,-71.8905
671,US-2017-106663,1224,247,567,37,108.925,1,0.5,-71.8905
671,US-2017-106663,1224,247,567,156,108.925,1,0.5,-71.8905
672,US-2017-106663,1224,247,128,27,36.352,8,0.2,11.36
672,US-2017-106663,1224,247,128,37,36.352,8,0.2,11.36
672,US-2017-106663,1224,247,128,156,36.352,8,0.2,11.36
672,US-2017-106663,1224,247,568,27,36.352,8,0.2,11.36
672,US-2017-106663,1224,247,568,37,36.352,8,0.2,11.36
672,US-2017-106663,1224,247,568,156,36.352,8,0.2,11.36
673,CA-2017-111178,1230,144,569,117,19.56,5,0.2,1.7115
674,CA-2017-130351,1403,263,570,135,61.44,3,0.0,16.5888
675,CA-2017-130351,1403,263,571,135,38.9,5,0.0,17.505
676,CA-2017-130351,1403,263,219,135,99.39,3,0.0,40.7499
676,CA-2017-130351,1403,263,466,135,99.39,3,0.0,40.7499
677,US-2017-119438,1141,264,572,179,2.688,3,0.8,-7.392
678,US-2017-119438,1141,264,573,179,27.816,3,0.2,4.5201
679,US-2017-119438,1141,264,574,179,82.524,3,0.6,-41.262
680,US-2017-119438,1141,264,575,179,182.994,3,0.8,-320.2395
680,US-2017-119438,1141,264,935,179,182.994,3,0.8,-320.2395
681,CA-2016-164511,1022,265,576,24,14.352,3,0.2,4.6644
681,CA-2016-164511,1022,265,576,30,14.352,3,0.2,4.6644
681,CA-2016-164511,1022,265,576,46,14.352,3,0.2,4.6644
681,CA-2016-164511,1022,265,576,165,14.352,3,0.2,4.6644
682,CA-2016-164511,1022,265,577,24,64.96,2,0.0,2.5984
682,CA-2016-164511,1022,265,577,30,64.96,2,0.0,2.5984
682,CA-2016-164511,1022,265,577,46,64.96,2,0.0,2.5984
682,CA-2016-164511,1022,265,577,165,64.96,2,0.0,2.5984
683,CA-2016-164511,1022,265,460,24,68.6,4,0.0,18.522
683,CA-2016-164511,1022,265,460,30,68.6,4,0.0,18.522
683,CA-2016-164511,1022,265,460,46,68.6,4,0.0,18.522
683,CA-2016-164511,1022,265,460,165,68.6,4,0.0,18.522
684,US-2017-168116,1372,266,578,180,7999.98,4,0.5,-3839.9904
685,US-2017-168116,1372,266,554,180,167.44,2,0.2,14.651
686,CA-2014-157784,176,267,333,130,479.97,3,0.0,163.1898
687,CA-2014-157784,176,267,579,130,14.62,2,0.0,6.8714
688,CA-2014-157784,176,267,89,130,19.44,3,0.0,9.3312
689,CA-2017-161480,1423,268,580,24,191.984,2,0.2,4.7996
689,CA-2017-161480,1423,268,580,30,191.984,2,0.2,4.7996
689,CA-2017-161480,1423,268,580,46,191.984,2,0.2,4.7996
689,CA-2017-161480,1423,268,580,165,191.984,2,0.2,4.7996
690,US-2014-117135,162,269,581,181,104.01,1,0.0,14.5614
691,US-2014-117135,162,269,12,181,284.82,1,0.0,74.0532
692,US-2014-117135,162,269,582,181,36.84,3,0.0,10.3152
693,CA-2015-131534,431,270,583,2,166.24,1,0.0,24.936
693,CA-2015-131534,431,270,583,4,166.24,1,0.0,24.936
693,CA-2015-131534,431,270,583,14,166.24,1,0.0,24.936
693,CA-2015-131534,431,270,583,26,166.24,1,0.0,24.936
693,CA-2015-131534,431,270,583,63,166.24,1,0.0,24.936
693,CA-2015-131534,431,270,583,142,166.24,1,0.0,24.936
694,CA-2015-131534,431,270,584,2,33.4,5,0.0,16.032
694,CA-2015-131534,431,270,584,4,33.4,5,0.0,16.032
694,CA-2015-131534,431,270,584,14,33.4,5,0.0,16.032
694,CA-2015-131534,431,270,584,26,33.4,5,0.0,16.032
694,CA-2015-131534,431,270,584,63,33.4,5,0.0,16.032
694,CA-2015-131534,431,270,584,142,33.4,5,0.0,16.032
695,CA-2015-119291,477,271,292,182,198.272,8,0.2,17.3488
696,CA-2015-119291,477,271,585,182,47.36,4,0.2,17.76
697,CA-2015-119291,477,271,82,182,200.984,7,0.2,62.8075
698,CA-2015-119291,477,271,586,182,97.696,4,0.2,31.7512
699,CA-2015-119291,477,271,587,182,2.696,1,0.2,0.8088
700,CA-2015-119291,477,271,588,182,18.588,2,0.7,-13.6312
701,CA-2015-119291,477,271,306,182,4.896,3,0.7,-3.4272
702,CA-2017-114552,1309,115,193,178,15.072,3,0.2,4.1448
703,CA-2016-163755,1007,156,589,6,209.88,3,0.0,35.6796
703,CA-2016-163755,1007,156,589,60,209.88,3,0.0,35.6796
703,CA-2016-163755,1007,156,589,61,209.88,3,0.0,35.6796
704,CA-2015-142027,442,272,590,107,369.912,3,0.2,-13.8717
705,CA-2014-138527,244,273,591,183,10.368,2,0.2,3.6288
706,CA-2014-138527,244,273,592,183,166.84,5,0.2,18.7695
707,CA-2014-138527,244,273,456,183,15.216,1,0.2,2.2824
708,CA-2014-112158,325,274,248,24,119.96,4,0.0,52.7824
708,CA-2014-112158,325,274,248,30,119.96,4,0.0,52.7824
708,CA-2014-112158,325,274,248,46,119.96,4,0.0,52.7824
708,CA-2014-112158,325,274,248,165,119.96,4,0.0,52.7824
709,CA-2014-112158,325,274,593,24,883.92,5,0.2,-110.49
709,CA-2014-112158,325,274,593,30,883.92,5,0.2,-110.49
709,CA-2014-112158,325,274,593,46,883.92,5,0.2,-110.49
709,CA-2014-112158,325,274,593,165,883.92,5,0.2,-110.49
710,CA-2014-112158,325,274,349,24,46.72,8,0.2,15.768
710,CA-2014-112158,325,274,349,30,46.72,8,0.2,15.768
710,CA-2014-112158,325,274,349,46,46.72,8,0.2,15.768
710,CA-2014-112158,325,274,349,165,46.72,8,0.2,15.768
711,CA-2014-113887,87,275,420,24,55.48,1,0.0,26.6304
711,CA-2014-113887,87,275,420,30,55.48,1,0.0,26.6304
711,CA-2014-113887,87,275,420,46,55.48,1,0.0,26.6304
711,CA-2014-113887,87,275,420,165,55.48,1,0.0,26.6304
712,CA-2017-146136,1310,276,594,184,24.448,4,0.2,8.8624
713,US-2017-100048,1203,277,595,185,281.34,6,0.0,109.7226
714,US-2017-100048,1203,277,350,185,307.98,2,0.0,89.3142
715,US-2017-100048,1203,277,596,185,299.97,3,0.0,113.9886
716,CA-2014-153150,172,115,597,6,19.92,5,0.2,6.972
716,CA-2014-153150,172,115,597,60,19.92,5,0.2,6.972
716,CA-2014-153150,172,115,597,61,19.92,5,0.2,6.972
717,CA-2014-130092,9,278,532,22,9.94,2,0.0,3.0814
718,CA-2017-108910,1331,111,598,56,103.056,3,0.2,24.4758
719,CA-2014-104472,144,279,447,13,59.808,3,0.2,19.4376
720,CA-2014-104472,144,279,393,13,73.32,6,0.0,21.996
721,CA-2016-112942,745,280,599,2,146.82,3,0.0,73.41
721,CA-2016-112942,745,280,599,4,146.82,3,0.0,73.41
721,CA-2016-112942,745,280,599,14,146.82,3,0.0,73.41
721,CA-2016-112942,745,280,599,26,146.82,3,0.0,73.41
721,CA-2016-112942,745,280,599,63,146.82,3,0.0,73.41
721,CA-2016-112942,745,280,599,142,146.82,3,0.0,73.41
722,CA-2016-142335,1048,173,600,84,1652.94,3,0.0,231.4116
722,CA-2016-142335,1048,173,600,152,1652.94,3,0.0,231.4116
722,CA-2016-142335,1048,173,600,186,1652.94,3,0.0,231.4116
723,CA-2016-142335,1048,173,601,84,296.37,3,0.0,80.0199
723,CA-2016-142335,1048,173,601,152,296.37,3,0.0,80.0199
723,CA-2016-142335,1048,173,601,186,296.37,3,0.0,80.0199
724,CA-2014-117429,269,281,602,12,129.92,5,0.2,21.112
724,CA-2014-117429,269,281,602,64,129.92,5,0.2,21.112
724,CA-2014-117429,269,281,602,75,129.92,5,0.2,21.112
724,CA-2014-117429,269,281,602,106,129.92,5,0.2,21.112
725,CA-2016-114713,887,282,603,187,45.584,7,0.2,5.1282
726,CA-2017-144113,1323,283,604,111,17.568,2,0.2,6.3684
727,CA-2017-144113,1323,283,605,111,55.992,1,0.2,5.5992
728,US-2016-150861,1036,284,606,188,182.72,8,0.0,84.0512
729,US-2016-150861,1036,284,607,188,400.032,2,0.4,-153.3456
730,US-2016-150861,1036,284,608,188,33.63,3,0.0,10.089
731,US-2016-150861,1036,284,230,188,542.646,3,0.1,102.4998
732,US-2016-150861,1036,284,398,188,6.3,2,0.0,3.024
733,CA-2017-131954,1085,285,463,6,242.94,3,0.0,9.7176
733,CA-2017-131954,1085,285,463,60,242.94,3,0.0,9.7176
733,CA-2017-131954,1085,285,463,61,242.94,3,0.0,9.7176
734,CA-2017-131954,1085,285,609,6,179.97,3,0.0,86.3856
734,CA-2017-131954,1085,285,609,60,179.97,3,0.0,86.3856
734,CA-2017-131954,1085,285,609,61,179.97,3,0.0,86.3856
735,CA-2017-131954,1085,285,352,6,99.696,6,0.2,33.6474
735,CA-2017-131954,1085,285,352,60,99.696,6,0.2,33.6474
735,CA-2017-131954,1085,285,352,61,99.696,6,0.2,33.6474
736,CA-2017-131954,1085,285,45,6,27.936,4,0.2,9.4284
736,CA-2017-131954,1085,285,45,60,27.936,4,0.2,9.4284
736,CA-2017-131954,1085,285,45,61,27.936,4,0.2,9.4284
737,CA-2017-131954,1085,285,610,6,84.98,1,0.0,18.6956
737,CA-2017-131954,1085,285,610,60,84.98,1,0.0,18.6956
737,CA-2017-131954,1085,285,610,61,84.98,1,0.0,18.6956
738,CA-2017-131954,1085,285,611,6,18.72,5,0.2,6.552
738,CA-2017-131954,1085,285,611,60,18.72,5,0.2,6.552
738,CA-2017-131954,1085,285,611,61,18.72,5,0.2,6.552
739,CA-2014-132500,240,48,612,10,49.98,2,0.0,8.4966
739,CA-2014-132500,240,48,612,35,49.98,2,0.0,8.4966
739,CA-2014-132500,240,48,612,95,49.98,2,0.0,8.4966
740,CA-2014-112326,2,286,613,18,11.784,3,0.2,4.2717
741,CA-2014-112326,2,286,421,18,272.736,3,0.2,-64.7748
742,CA-2014-112326,2,286,614,18,3.54,2,0.8,-5.487
743,US-2016-146710,938,287,510,78,51.52,5,0.2,-10.948
743,US-2016-146710,938,287,510,163,51.52,5,0.2,-10.948
743,US-2016-146710,938,287,510,177,51.52,5,0.2,-10.948
744,US-2016-146710,938,287,251,78,3.528,1,0.2,1.1466
744,US-2016-146710,938,287,251,163,3.528,1,0.2,1.1466
744,US-2016-146710,938,287,251,177,3.528,1,0.2,1.1466
745,US-2016-146710,938,287,615,78,4.624,1,0.2,1.6762
745,US-2016-146710,938,287,615,163,4.624,1,0.2,1.6762
745,US-2016-146710,938,287,615,177,4.624,1,0.2,1.6762
746,US-2016-146710,938,287,616,78,55.168,4,0.2,6.2064
746,US-2016-146710,938,287,616,163,55.168,4,0.2,6.2064
746,US-2016-146710,938,287,616,177,55.168,4,0.2,6.2064
747,CA-2014-124429,138,187,225,89,567.12,10,0.2,-28.356
747,CA-2014-124429,138,187,225,143,567.12,10,0.2,-28.356
747,CA-2014-124429,138,187,225,189,567.12,10,0.2,-28.356
748,CA-2014-124429,138,187,438,89,359.32,4,0.0,7.1864
748,CA-2014-124429,138,187,438,143,359.32,4,0.0,7.1864
748,CA-2014-124429,138,187,438,189,359.32,4,0.0,7.1864
749,CA-2016-150889,780,288,617,190,11.992,1,0.2,0.8994
750,CA-2017-126074,1339,289,618,191,58.05,3,0.0,26.703
751,CA-2017-126074,1339,289,619,191,157.74,11,0.0,56.7864
752,CA-2017-126074,1339,289,361,191,56.98,7,0.0,22.792
753,CA-2017-126074,1339,289,620,191,2.88,1,0.0,1.4112
754,CA-2016-110499,798,290,621,10,1199.976,3,0.2,374.9925
754,CA-2016-110499,798,290,621,35,1199.976,3,0.2,374.9925
754,CA-2016-110499,798,290,621,95,1199.976,3,0.2,374.9925
755,CA-2015-135272,679,235,566,2,79.92,4,0.0,28.7712
755,CA-2015-135272,679,235,566,4,79.92,4,0.0,28.7712
755,CA-2015-135272,679,235,566,14,79.92,4,0.0,28.7712
755,CA-2015-135272,679,235,566,26,79.92,4,0.0,28.7712
755,CA-2015-135272,679,235,566,63,79.92,4,0.0,28.7712
755,CA-2015-135272,679,235,566,142,79.92,4,0.0,28.7712
756,CA-2016-140928,960,241,622,134,383.438,4,0.45,-167.3184
757,CA-2014-106803,352,291,582,192,24.56,2,0.0,6.8768
758,CA-2014-106803,352,291,543,192,119.8,4,0.0,47.92
759,CA-2017-117240,1268,292,525,24,13.128,3,0.2,4.2666
759,CA-2017-117240,1268,292,525,30,13.128,3,0.2,4.2666
759,CA-2017-117240,1268,292,525,46,13.128,3,0.2,4.2666
759,CA-2017-117240,1268,292,525,165,13.128,3,0.2,4.2666
760,CA-2017-133333,1325,293,128,157,22.72,4,0.0,10.224
760,CA-2017-133333,1325,293,568,157,22.72,4,0.0,10.224
761,CA-2015-112319,582,240,495,2,58.32,9,0.0,27.9936
761,CA-2015-112319,582,240,495,4,58.32,9,0.0,27.9936
761,CA-2015-112319,582,240,495,14,58.32,9,0.0,27.9936
761,CA-2015-112319,582,240,495,26,58.32,9,0.0,27.9936
761,CA-2015-112319,582,240,495,63,58.32,9,0.0,27.9936
761,CA-2015-112319,582,240,495,142,58.32,9,0.0,27.9936
762,CA-2017-126046,1371,37,623,149,12.39,3,0.0,5.6994
763,CA-2015-114923,386,294,162,48,107.982,3,0.4,-26.9955
764,CA-2014-162775,11,295,154,193,11.36,2,0.0,5.3392
765,CA-2014-162775,11,295,624,193,50.94,3,0.0,25.47
766,CA-2014-162775,11,295,625,193,646.74,6,0.0,258.696
767,CA-2014-162775,11,295,626,193,5.64,3,0.0,2.7072
768,CA-2014-162775,11,295,627,193,572.58,6,0.0,34.3548
769,CA-2014-106810,125,296,628,105,310.88,2,0.2,23.316
770,CA-2016-157245,840,98,629,102,641.96,2,0.0,179.7488
771,CA-2017-104220,1094,297,630,194,18.28,2,0.0,9.14
772,CA-2017-104220,1094,297,304,194,207.0,3,0.0,51.75
773,CA-2017-104220,1094,297,631,194,32.35,5,0.0,16.175
774,CA-2017-104220,1094,297,9,194,7.71,1,0.0,3.4695
775,CA-2017-104220,1094,297,632,194,40.3,2,0.0,10.881
776,CA-2017-104220,1094,297,633,194,34.58,7,0.0,14.5236
777,CA-2014-165974,170,298,634,94,32.76,7,0.2,3.6855
778,CA-2015-144267,572,126,635,10,544.008,3,0.2,40.8006
778,CA-2015-144267,572,126,635,35,544.008,3,0.2,40.8006
778,CA-2015-144267,572,126,635,95,544.008,3,0.2,40.8006
779,CA-2015-144267,572,126,371,10,59.94,3,0.0,28.1718
779,CA-2015-144267,572,126,371,35,59.94,3,0.0,28.1718
779,CA-2015-144267,572,126,371,95,59.94,3,0.0,28.1718
780,CA-2015-144267,572,126,360,10,23.92,4,0.0,11.7208
780,CA-2015-144267,572,126,360,35,23.92,4,0.0,11.7208
780,CA-2015-144267,572,126,360,95,23.92,4,0.0,11.7208
781,CA-2015-144267,572,126,636,10,4.28,1,0.0,1.926
781,CA-2015-144267,572,126,636,35,4.28,1,0.0,1.926
781,CA-2015-144267,572,126,636,95,4.28,1,0.0,1.926
782,US-2015-157014,615,299,413,48,32.07,5,0.7,-22.449
783,US-2015-157014,615,299,47,48,24.0,2,0.2,-2.7
784,US-2015-157014,615,299,637,48,35.49,1,0.5,-15.6156
